label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
L,0.210803,0.84356,0.0,0.319679,0.772826,-0.039255,0.387824,0.633475,-0.050318,0.434502,0.513058,-0.060726,0.485159,0.436077,-0.069345,0.319877,0.515084,-0.014201,0.33085,0.375084,-0.0514,0.337114,0.287895,-0.078852,0.342979,0.208637,-0.099759,0.260388,0.52234,-0.01645,0.285186,0.446812,-0.080474,0.286016,0.570695,-0.105621,0.283257,0.648523,-0.108913,0.201806,0.549196,-0.024909,0.223091,0.478239,-0.093484,0.233456,0.599753,-0.091717,0.235478,0.668833,-0.072817,0.140739,0.583343,-0.036004,0.158495,0.527354,-0.0854,0.177147,0.609909,-0.08181,0.186014,0.662695,-0.068016
L,0.213118,0.851949,0.0,0.319874,0.775126,-0.03664,0.385806,0.637231,-0.047706,0.431828,0.51664,-0.058889,0.482878,0.44017,-0.068536,0.318515,0.519335,-0.010568,0.329669,0.378817,-0.045616,0.336412,0.291273,-0.07159,0.34245,0.211638,-0.091647,0.260625,0.527168,-0.013903,0.2846,0.448833,-0.075055,0.285577,0.571418,-0.098534,0.282609,0.648378,-0.101366,0.202002,0.554231,-0.023218,0.222161,0.478498,-0.088367,0.233224,0.598176,-0.084884,0.234042,0.668114,-0.065743,0.139518,0.589054,-0.035133,0.155942,0.525992,-0.081227,0.175965,0.605901,-0.076123,0.183724,0.659617,-0.061958
L,0.210991,0.85337,0.0,0.319163,0.78055,-0.040037,0.386763,0.639675,-0.052394,0.435021,0.515374,-0.063294,0.486147,0.436916,-0.072571,0.319007,0.518518,-0.019344,0.331354,0.374651,-0.052632,0.336447,0.288631,-0.076028,0.341387,0.209472,-0.094373,0.260145,0.523889,-0.019631,0.282474,0.445816,-0.076187,0.282282,0.570766,-0.094803,0.280661,0.649432,-0.095309,0.201305,0.550551,-0.025817,0.221299,0.476886,-0.08675,0.231928,0.598452,-0.081085,0.233448,0.671039,-0.061695,0.140417,0.588547,-0.034914,0.156109,0.526723,-0.07855,0.177149,0.607304,-0.072951,0.186772,0.662706,-0.059156
L,0.214646,0.852303,0.0,0.318939,0.777642,-0.037405,0.386385,0.63775,-0.050636,0.432899,0.516667,-0.063728,0.483465,0.439301,-0.075656,0.319738,0.517676,-0.018734,0.33059,0.376353,-0.053481,0.336955,0.289803,-0.077768,0.341679,0.210278,-0.096772,0.260746,0.525833,-0.021827,0.284501,0.447904,-0.081723,0.28625,0.572449,-0.102078,0.283141,0.647917,-0.103533,0.201444,0.553923,-0.030445,0.221311,0.476006,-0.093566,0.234307,0.597379,-0.087392,0.235334,0.66811,-0.067567,0.138976,0.590851,-0.041765,0.15387,0.526477,-0.086598,0.176203,0.606339,-0.080664,0.184957,0.660228,-0.066649
L,0.216679,0.852476,0.0,0.321379,0.776472,-0.034238,0.3896,0.636364,-0.045704,0.435858,0.514596,-0.057743,0.486813,0.438746,-0.068855,0.321625,0.520758,-0.013362,0.333093,0.379263,-0.046101,0.339794,0.292328,-0.069685,0.344192,0.212119,-0.088702,0.2628,0.529189,-0.018007,0.285904,0.447682,-0.077727,0.288472,0.571652,-0.099242,0.285008,0.64856,-0.101393,0.203573,0.557283,-0.027823,0.222958,0.477632,-0.090255,0.235979,0.599724,-0.083926,0.236399,0.671438,-0.064051,0.140957,0.593909,-0.040124,0.156018,0.528953,-0.084234,0.177811,0.609545,-0.077833,0.186133,0.663877,-0.063606
L,0.216255,0.851897,0.0,0.320916,0.775217,-0.035878,0.387901,0.635944,-0.048302,0.434255,0.515822,-0.061114,0.485316,0.439898,-0.072869,0.321688,0.520432,-0.015499,0.332782,0.379437,-0.049796,0.33975,0.292229,-0.074046,0.34517,0.212162,-0.093166,0.263225,0.529228,-0.019556,0.286678,0.449098,-0.080081,0.288408,0.571692,-0.10164,0.28518,0.647987,-0.103671,0.204011,0.557362,-0.029076,0.223764,0.479053,-0.092998,0.23603,0.599234,-0.087526,0.236886,0.669928,-0.067761,0.141491,0.593656,-0.041124,0.15683,0.529181,-0.086475,0.17802,0.608722,-0.080828,0.186066,0.662339,-0.066827
L,0.215418,0.849938,0.0,0.319266,0.775031,-0.037942,0.387204,0.638688,-0.052134,0.432712,0.516051,-0.06633,0.483094,0.437926,-0.079241,0.320957,0.517752,-0.016773,0.331633,0.377831,-0.052567,0.338391,0.289836,-0.078231,0.342759,0.210641,-0.098168,0.261708,0.525793,-0.020234,0.284888,0.446311,-0.083015,0.287238,0.570267,-0.105508,0.28429,0.647621,-0.107599,0.202743,0.55287,-0.029374,0.2219,0.474842,-0.094681,0.2348,0.597145,-0.088604,0.235833,0.670377,-0.068089,0.139942,0.588257,-0.041348,0.155364,0.526896,-0.087855,0.177727,0.608715,-0.082177,0.187886,0.664012,-0.067734
L,0.214923,0.849995,0.0,0.319223,0.778111,-0.037195,0.388814,0.638447,-0.049808,0.433647,0.516019,-0.062532,0.483327,0.4376,-0.074227,0.320099,0.519996,-0.017151,0.33108,0.379476,-0.05205,0.337969,0.291253,-0.076683,0.342801,0.211682,-0.096051,0.260643,0.527609,-0.020615,0.283292,0.448391,-0.083133,0.287197,0.57002,-0.10576,0.284806,0.648081,-0.108173,0.201809,0.55415,-0.02967,0.220871,0.476381,-0.09521,0.235272,0.597331,-0.090613,0.237566,0.671637,-0.071211,0.140178,0.589187,-0.041413,0.156379,0.52814,-0.088928,0.178595,0.609651,-0.085071,0.188897,0.665781,-0.072037
L,0.214788,0.848467,0.0,0.319839,0.775913,-0.037416,0.388125,0.635265,-0.049698,0.434174,0.514492,-0.061912,0.484938,0.438192,-0.073059,0.319412,0.519367,-0.017007,0.331283,0.378155,-0.051483,0.339216,0.290239,-0.076083,0.345392,0.210054,-0.095647,0.260257,0.526797,-0.020433,0.284789,0.449404,-0.082184,0.287783,0.572043,-0.104764,0.284227,0.648547,-0.107374,0.20096,0.554166,-0.029346,0.221829,0.478162,-0.094477,0.234922,0.599256,-0.089671,0.235878,0.670407,-0.070212,0.138963,0.590028,-0.040898,0.155957,0.529248,-0.08777,0.177048,0.609987,-0.082936,0.185037,0.663452,-0.069306
Y,0.300613,0.802247,-0.0,0.383828,0.716048,-0.020417,0.429486,0.583375,-0.018411,0.463579,0.46778,-0.020139,0.490827,0.386749,-0.01599,0.35051,0.504823,0.039225,0.363049,0.419205,0.012488,0.368933,0.47941,-0.006767,0.375981,0.535396,-0.011985,0.303257,0.505294,0.035752,0.319856,0.401553,-0.014013,0.33551,0.488076,-0.047794,0.343532,0.565275,-0.055017,0.252497,0.50643,0.024142,0.260625,0.418616,-0.024502,0.294968,0.499613,-0.047435,0.315905,0.568779,-0.045835,0.199573,0.51132,0.011621,0.180093,0.407349,-0.009189,0.176566,0.342142,-0.021638,0.174881,0.275033,-0.025528
Y,0.295816,0.805159,-0.0,0.380797,0.717641,-0.019938,0.427298,0.583714,-0.016591,0.462066,0.46575,-0.017441,0.488838,0.383159,-0.012639,0.348042,0.507099,0.048085,0.35915,0.418554,0.02247,0.365256,0.475252,0.001078,0.373377,0.533037,-0.005613,0.300255,0.506406,0.045045,0.315726,0.399265,-0.004136,0.330995,0.484056,-0.041354,0.339148,0.565083,-0.05062,0.249011,0.506197,0.033621,0.257703,0.414684,-0.013181,0.289537,0.493581,-0.038205,0.308226,0.565301,-0.037978,0.195651,0.50918,0.021153,0.177039,0.404285,0.002989,0.173227,0.338872,-0.009197,0.171573,0.273967,-0.012997
Y,0.292869,0.801688,-0.0,0.376818,0.717548,-0.023253,0.42485,0.58296,-0.022402,0.458717,0.461905,-0.024597,0.484947,0.375216,-0.02119,0.350527,0.503898,0.034537,0.359551,0.418048,0.008127,0.36243,0.476534,-0.010789,0.369251,0.531895,-0.016559,0.300868,0.5029,0.032032,0.313109,0.399047,-0.017057,0.325378,0.483843,-0.04958,0.333015,0.561171,-0.056641,0.247543,0.503683,0.021216,0.254331,0.415744,-0.027401,0.285901,0.495012,-0.049456,0.306882,0.564928,-0.047847,0.1931,0.508494,0.009139,0.174004,0.406231,-0.013237,0.169557,0.342046,-0.02644,0.168129,0.276231,-0.030978
Y,0.292613,0.803727,-0.0,0.375359,0.716098,-0.021697,0.422612,0.579627,-0.020022,0.456821,0.459654,-0.021925,0.482168,0.373223,-0.018366,0.345881,0.50336,0.039067,0.357009,0.416645,0.012612,0.36291,0.472236,-0.008371,0.37123,0.528416,-0.015688,0.297085,0.5037,0.035762,0.312731,0.398095,-0.013361,0.326428,0.481255,-0.048483,0.333361,0.561236,-0.05748,0.244413,0.505228,0.024145,0.252617,0.410894,-0.023087,0.285034,0.487398,-0.046541,0.305247,0.559018,-0.046438,0.190453,0.510678,0.011178,0.171307,0.407612,-0.010051,0.167252,0.340987,-0.023908,0.165686,0.274799,-0.029394
Y,0.29142,0.8052,-0.0,0.375973,0.717332,-0.021626,0.4231,0.584151,-0.018919,0.457304,0.464562,-0.019916,0.481072,0.376306,-0.015426,0.347004,0.507216,0.045699,0.358224,0.417844,0.021124,0.364076,0.470355,0.000123,0.371729,0.525662,-0.00707,0.297716,0.506522,0.043352,0.313488,0.400032,-0.004902,0.326225,0.480814,-0.042287,0.332224,0.55959,-0.052489,0.244251,0.50666,0.032588,0.251993,0.414137,-0.013723,0.283508,0.487925,-0.039475,0.303318,0.558202,-0.040582,0.189588,0.510153,0.02058,0.171685,0.406026,0.000983,0.166708,0.33919,-0.012625,0.164268,0.274057,-0.017779
Y,0.290799,0.807541,-0.0,0.37589,0.720864,-0.022764,0.42311,0.586247,-0.020724,0.457431,0.466317,-0.021863,0.483053,0.380352,-0.017456,0.347382,0.508904,0.040894,0.35686,0.419573,0.013903,0.362836,0.471929,-0.008158,0.371556,0.528916,-0.015878,0.298789,0.50813,0.038267,0.311684,0.397031,-0.012894,0.326324,0.47944,-0.050763,0.334504,0.561397,-0.060872,0.245954,0.508595,0.027244,0.252663,0.41295,-0.021584,0.285533,0.489448,-0.047751,0.30597,0.562348,-0.048694,0.191388,0.512295,0.014932,0.172152,0.406489,-0.006233,0.167867,0.339485,-0.020836,0.166563,0.274003,-0.026666
Y,0.291056,0.808229,-0.0,0.377562,0.719648,-0.022046,0.424053,0.585742,-0.019145,0.458912,0.467768,-0.019564,0.484417,0.383551,-0.0142,0.351145,0.510868,0.045364,0.360829,0.420179,0.017552,0.365245,0.47263,-0.006894,0.371134,0.533182,-0.015839,0.30213,0.510014,0.043191,0.31772,0.400369,-0.007035,0.332175,0.482092,-0.046743,0.339439,0.56508,-0.058407,0.248809,0.510144,0.032359,0.256005,0.413175,-0.01474,0.288217,0.48606,-0.042557,0.308311,0.55716,-0.045366,0.193595,0.512727,0.020241,0.174967,0.40988,0.000756,0.17071,0.345648,-0.013937,0.169821,0.282765,-0.020226
Y,0.291908,0.809992,-0.0,0.380379,0.71889,-0.021784,0.425002,0.58953,-0.018587,0.45921,0.472336,-0.019486,0.483534,0.385593,-0.01474,0.352916,0.513674,0.053997,0.360918,0.424496,0.023613,0.364721,0.472883,-0.004619,0.371095,0.531734,-0.015223,0.303153,0.511235,0.051825,0.319185,0.400188,-0.002226,0.331488,0.481396,-0.0466,0.337898,0.564959,-0.059863,0.24983,0.510484,0.040644,0.25585,0.412865,-0.008952,0.284311,0.486252,-0.038463,0.302061,0.558038,-0.040507,0.193762,0.511682,0.028196,0.178466,0.406512,0.009846,0.174098,0.342152,-0.003296,0.172951,0.280039,-0.00759
Y,0.29007,0.812217,-0.0,0.376791,0.724961,-0.02155,0.424009,0.592189,-0.018992,0.458248,0.47163,-0.020328,0.48347,0.386398,-0.015828,0.350612,0.514091,0.049007,0.360839,0.423531,0.021564,0.362633,0.475716,-0.00261,0.36666,0.533563,-0.011392,0.301385,0.509394,0.046839,0.318364,0.397639,-0.003685,0.327925,0.48172,-0.042602,0.331321,0.564609,-0.052841,0.248718,0.507185,0.036057,0.257247,0.405796,-0.010569,0.284454,0.484015,-0.034715,0.300098,0.557874,-0.034192,0.193891,0.508723,0.023808,0.179425,0.405981,0.005048,0.176703,0.342692,-0.007445,0.176572,0.279197,-0.011444
Y,0.28792,0.81405,-0.0,0.37516,0.724839,-0.022085,0.42285,0.592005,-0.019206,0.458186,0.473294,-0.020291,0.482176,0.387911,-0.015421,0.350049,0.514878,0.051627,0.360184,0.423992,0.022271,0.361725,0.474468,-0.004132,0.365358,0.534472,-0.013572,0.300717,0.510436,0.049676,0.318344,0.398299,-0.002538,0.327709,0.481041,-0.0436,0.331472,0.565032,-0.054561,0.247688,0.508329,0.038724,0.256536,0.408263,-0.008971,0.283241,0.483675,-0.034824,0.298741,0.557117,-0.034767,0.192468,0.50938,0.026238,0.179048,0.405275,0.008006,0.176211,0.340466,-0.004289,0.175943,0.276842,-0.007892
Y,0.286036,0.814559,-0.0,0.373733,0.724777,-0.023479,0.420619,0.590217,-0.021051,0.455082,0.468913,-0.021905,0.479997,0.383555,-0.016829,0.351243,0.517042,0.049125,0.358928,0.427455,0.019566,0.360013,0.477622,-0.007117,0.363647,0.536677,-0.016904,0.301148,0.511753,0.047863,0.317929,0.398917,-0.003651,0.328459,0.478343,-0.044789,0.333629,0.560658,-0.056447,0.246949,0.508943,0.037515,0.254881,0.410527,-0.010283,0.282512,0.483565,-0.037441,0.299287,0.555673,-0.038653,0.190858,0.509325,0.025621,0.176777,0.404511,0.00721,0.173373,0.339965,-0.005714,0.173711,0.277274,-0.010081
Y,0.286694,0.815919,-0.0,0.374797,0.725309,-0.022031,0.421871,0.590763,-0.018099,0.455867,0.469866,-0.01816,0.479323,0.383654,-0.01245,0.349444,0.516478,0.054769,0.358688,0.426672,0.026949,0.360014,0.476013,0.001137,0.363419,0.533974,-0.008357,0.300028,0.511574,0.052768,0.316687,0.396607,0.002033,0.327151,0.475357,-0.039732,0.332167,0.557158,-0.05166,0.246228,0.509737,0.041592,0.253958,0.410948,-0.006565,0.28166,0.4851,-0.034459,0.298577,0.557309,-0.035773,0.190507,0.511066,0.029007,0.176995,0.406854,0.00987,0.172901,0.342304,-0.003562,0.172244,0.278794,-0.008069
Y,0.289391,0.811996,-0.0,0.375738,0.723752,-0.021254,0.4229,0.59053,-0.018115,0.457009,0.470276,-0.01888,0.480777,0.384407,-0.014153,0.351344,0.514588,0.049339,0.360754,0.423887,0.022846,0.363233,0.470936,-0.000912,0.368217,0.527511,-0.009449,0.301034,0.510702,0.047219,0.317077,0.400244,-0.00224,0.327454,0.48249,-0.040798,0.332701,0.566046,-0.050943,0.246967,0.509337,0.036513,0.253803,0.409584,-0.008972,0.281561,0.483251,-0.033427,0.298945,0.556036,-0.033399,0.191126,0.51217,0.024301,0.177434,0.407928,0.006593,0.173802,0.342874,-0.005339,0.172861,0.27927,-0.00912
Y,0.289747,0.814672,-0.0,0.374776,0.726282,-0.022379,0.421879,0.590824,-0.020055,0.456041,0.470053,-0.020887,0.479916,0.384625,-0.015813,0.353324,0.514374,0.042287,0.362752,0.4227,0.01502,0.363964,0.472739,-0.007759,0.368176,0.530148,-0.015673,0.303167,0.509873,0.040462,0.318433,0.399496,-0.008929,0.328481,0.482832,-0.045521,0.333803,0.564667,-0.054786,0.249023,0.508255,0.030174,0.255956,0.407756,-0.015867,0.283763,0.48468,-0.039392,0.301158,0.557825,-0.039137,0.193273,0.511089,0.018357,0.177405,0.406543,-0.000853,0.17327,0.342011,-0.013713,0.172714,0.277134,-0.018296
Y,0.289412,0.816226,-0.0,0.376228,0.726761,-0.022119,0.423115,0.592852,-0.020174,0.457495,0.473524,-0.021576,0.480614,0.386967,-0.017132,0.353339,0.513875,0.043919,0.361895,0.421419,0.014277,0.363471,0.47334,-0.011302,0.367478,0.533685,-0.020266,0.303171,0.510207,0.041718,0.318404,0.397482,-0.009374,0.329032,0.48051,-0.04806,0.33447,0.562917,-0.058118,0.248904,0.509565,0.030982,0.255874,0.40871,-0.015548,0.283756,0.484047,-0.039755,0.300862,0.556236,-0.039407,0.192902,0.512965,0.01873,0.177745,0.406453,0.000643,0.174452,0.341791,-0.010925,0.17405,0.277852,-0.014321
Y,0.288467,0.821387,-0.0,0.374875,0.733658,-0.026292,0.422729,0.597141,-0.025959,0.456979,0.474244,-0.028283,0.481933,0.38552,-0.02474,0.354191,0.516126,0.04066,0.361162,0.423402,0.010294,0.363052,0.473459,-0.01632,0.367186,0.532222,-0.02686,0.30312,0.512084,0.039864,0.318421,0.400908,-0.01163,0.329972,0.480683,-0.051492,0.335177,0.563131,-0.063522,0.248013,0.511539,0.030117,0.25457,0.407987,-0.017205,0.282544,0.480225,-0.042983,0.299745,0.554491,-0.044607,0.192316,0.515703,0.018339,0.178598,0.411487,-0.002008,0.175384,0.347013,-0.016135,0.175844,0.285871,-0.021784
Y,0.287008,0.819308,-0.0,0.372984,0.734438,-0.029099,0.421336,0.597177,-0.030833,0.453655,0.471682,-0.034167,0.480208,0.382932,-0.031472,0.357297,0.515195,0.029474,0.36464,0.424344,-0.001724,0.363656,0.475207,-0.026977,0.367077,0.531787,-0.037371,0.304881,0.510572,0.0294,0.318675,0.403059,-0.022079,0.32821,0.482461,-0.05841,0.333421,0.562721,-0.069118,0.24906,0.510176,0.020499,0.253998,0.406287,-0.026957,0.280682,0.478759,-0.050002,0.299172,0.552786,-0.050921,0.19359,0.515678,0.009186,0.178167,0.412571,-0.013291,0.17484,0.348936,-0.0282,0.176881,0.288167,-0.034833
Y,0.284666,0.817384,-0.0,0.370535,0.731066,-0.028224,0.420509,0.592359,-0.028371,0.451955,0.467789,-0.030368,0.475964,0.3789,-0.026311,0.354076,0.513187,0.033449,0.363357,0.420814,0.002559,0.362135,0.469876,-0.02252,0.36471,0.526601,-0.032406,0.301964,0.507884,0.033463,0.317305,0.397746,-0.017765,0.325123,0.475616,-0.054553,0.329569,0.555646,-0.064977,0.246455,0.507206,0.024469,0.253731,0.403744,-0.022997,0.279026,0.475475,-0.046859,0.296532,0.549055,-0.047743,0.191538,0.512371,0.013159,0.178415,0.410632,-0.009065,0.174562,0.347215,-0.024191,0.175726,0.286747,-0.030681
Y,0.283339,0.816157,-0.0,0.369341,0.728958,-0.026062,0.417791,0.593876,-0.02551,0.45038,0.471478,-0.027646,0.47177,0.382217,-0.023195,0.354327,0.513283,0.038974,0.36579,0.419379,0.006748,0.361139,0.47315,-0.019504,0.360032,0.53279,-0.029194,0.301666,0.507736,0.038577,0.315959,0.397106,-0.012946,0.319349,0.478597,-0.04931,0.321329,0.556949,-0.058642,0.246198,0.507052,0.02891,0.253907,0.403118,-0.017379,0.274499,0.476598,-0.038532,0.288202,0.549422,-0.037106,0.191041,0.511807,0.016807,0.179536,0.411163,-0.003621,0.174863,0.348293,-0.016542,0.174642,0.286517,-0.020944
Y,0.282557,0.816114,-0.0,0.369707,0.728512,-0.025935,0.417879,0.595264,-0.02515,0.448402,0.47051,-0.02725,0.470032,0.379271,-0.023055,0.352488,0.514801,0.040691,0.364326,0.41973,0.0078,0.361859,0.468562,-0.019255,0.363521,0.527418,-0.029644,0.300776,0.508836,0.040336,0.317211,0.398284,-0.012638,0.320635,0.478516,-0.050313,0.322729,0.559064,-0.06037,0.245737,0.507242,0.030614,0.254504,0.400942,-0.017436,0.274213,0.475969,-0.039369,0.287981,0.552236,-0.038,0.190452,0.511637,0.018522,0.178308,0.411506,-0.003257,0.17348,0.347698,-0.017216,0.173991,0.285584,-0.022138
Y,0.284067,0.813767,-0.0,0.369772,0.728152,-0.026889,0.41894,0.594514,-0.026937,0.451186,0.471919,-0.029406,0.472031,0.381836,-0.025569,0.356273,0.512458,0.036011,0.366644,0.419723,0.002762,0.362745,0.470652,-0.023505,0.362798,0.530249,-0.033161,0.303697,0.506491,0.035648,0.318103,0.396494,-0.017134,0.321092,0.477358,-0.053169,0.323018,0.556605,-0.061984,0.248029,0.505865,0.026013,0.255592,0.403663,-0.022261,0.275944,0.478291,-0.043396,0.289962,0.551975,-0.041426,0.192328,0.511368,0.014021,0.181192,0.411368,-0.008302,0.176457,0.348222,-0.021714,0.176134,0.285558,-0.026089
Y,0.285944,0.817683,-0.0,0.37243,0.731435,-0.029885,0.420997,0.596944,-0.032177,0.450813,0.470943,-0.03622,0.475425,0.378987,-0.034011,0.356657,0.511649,0.031443,0.366711,0.422918,-0.002458,0.362691,0.477565,-0.02967,0.362193,0.536656,-0.04063,0.303896,0.505978,0.031778,0.3195,0.400693,-0.020979,0.324373,0.482932,-0.05754,0.325892,0.563119,-0.067805,0.248453,0.505589,0.022772,0.255749,0.401381,-0.026255,0.277532,0.477992,-0.047835,0.292081,0.553023,-0.046828,0.193348,0.511739,0.011214,0.179716,0.411116,-0.012368,0.176378,0.349948,-0.026567,0.178031,0.289464,-0.031912
Y,0.286155,0.81925,-0.0,0.372474,0.734822,-0.030056,0.423224,0.600472,-0.03163,0.454568,0.476187,-0.034753,0.476536,0.383086,-0.031535,0.358696,0.512963,0.031207,0.368412,0.423324,-0.001697,0.364924,0.478189,-0.028127,0.365465,0.537187,-0.038455,0.306791,0.508273,0.031883,0.320902,0.402315,-0.019207,0.327102,0.482618,-0.055097,0.329785,0.562163,-0.065348,0.251763,0.508091,0.02319,0.259078,0.405565,-0.024257,0.280691,0.483931,-0.045635,0.294828,0.5603,-0.044891,0.196879,0.514311,0.011827,0.18321,0.414414,-0.010599,0.180465,0.352176,-0.024785,0.182863,0.290881,-0.030413
Y,0.286758,0.819992,-0.0,0.372642,0.736966,-0.031665,0.423232,0.602623,-0.034609,0.454862,0.476875,-0.038447,0.477379,0.383477,-0.035831,0.360703,0.513988,0.026903,0.369862,0.424456,-0.006565,0.364905,0.4805,-0.033095,0.364138,0.540087,-0.043505,0.307775,0.508531,0.02821,0.322472,0.402252,-0.023151,0.327385,0.483786,-0.058467,0.329137,0.563484,-0.068293,0.251902,0.508272,0.020276,0.258403,0.40507,-0.026985,0.280565,0.482214,-0.047848,0.295761,0.55768,-0.047007,0.195992,0.514778,0.009634,0.181677,0.413971,-0.012529,0.178577,0.352249,-0.026135,0.181032,0.291027,-0.031473
Y,0.289544,0.82461,-0.0,0.374189,0.739021,-0.030174,0.422772,0.601278,-0.032017,0.452285,0.472502,-0.035312,0.47612,0.379405,-0.032661,0.356881,0.516492,0.030926,0.365128,0.42352,-0.000394,0.365938,0.472618,-0.0259,0.370181,0.528672,-0.036263,0.304813,0.511356,0.03153,0.319985,0.402301,-0.019187,0.329316,0.481959,-0.055757,0.334069,0.562268,-0.066528,0.249408,0.511423,0.02309,0.257366,0.40669,-0.024734,0.282894,0.482135,-0.047631,0.299584,0.557607,-0.04797,0.193616,0.517805,0.012229,0.178835,0.415668,-0.010838,0.175186,0.351784,-0.025788,0.176459,0.289825,-0.032027
Y,0.291268,0.823898,-0.0,0.374549,0.735294,-0.030129,0.420856,0.599826,-0.031781,0.448344,0.472462,-0.034761,0.47052,0.38076,-0.032003,0.352224,0.515533,0.029563,0.357002,0.421793,-0.003529,0.363747,0.469775,-0.030294,0.373876,0.528807,-0.040925,0.301033,0.513918,0.029563,0.314415,0.401123,-0.024321,0.329739,0.481443,-0.063019,0.339708,0.565606,-0.074296,0.246039,0.516147,0.02055,0.251982,0.411933,-0.030506,0.284048,0.483889,-0.056727,0.306087,0.558862,-0.058217,0.189155,0.524506,0.009398,0.171059,0.418861,-0.015131,0.166616,0.351998,-0.031608,0.166931,0.288718,-0.03862
Y,0.291312,0.821608,-0.0,0.374859,0.731571,-0.029019,0.418341,0.595367,-0.0303,0.445616,0.470575,-0.033253,0.466886,0.377936,-0.030161,0.345724,0.512086,0.031966,0.35414,0.420649,-0.002278,0.364599,0.475294,-0.030268,0.377726,0.538001,-0.04148,0.296884,0.512714,0.03104,0.310577,0.400202,-0.024188,0.330169,0.480382,-0.065092,0.344295,0.562739,-0.077952,0.242985,0.51593,0.020911,0.249904,0.414233,-0.031378,0.287378,0.484665,-0.060454,0.313583,0.557112,-0.063907,0.186967,0.524571,0.008855,0.167026,0.419156,-0.016123,0.161789,0.349971,-0.034191,0.161532,0.28433,-0.0427
Y,0.294503,0.820343,-0.0,0.377425,0.72541,-0.025919,0.418254,0.585473,-0.026831,0.442833,0.461342,-0.030169,0.461318,0.368521,-0.027873,0.340514,0.506445,0.032139,0.350178,0.418563,-0.002559,0.36271,0.473163,-0.030529,0.377203,0.536022,-0.041402,0.291881,0.508222,0.029407,0.308144,0.398388,-0.027248,0.327967,0.481127,-0.067442,0.34036,0.567718,-0.078724,0.238575,0.511417,0.017817,0.246651,0.409878,-0.034236,0.285843,0.48031,-0.061389,0.311747,0.553621,-0.062988,0.182497,0.519785,0.004504,0.160951,0.412566,-0.019185,0.155825,0.342691,-0.035424,0.15414,0.275587,-0.042393
Y,0.298769,0.820505,-0.0,0.378791,0.722592,-0.023361,0.417815,0.578667,-0.023811,0.44138,0.456332,-0.027506,0.45943,0.365011,-0.025501,0.336719,0.503455,0.031515,0.347483,0.421017,-0.004314,0.360839,0.484045,-0.031469,0.375946,0.548065,-0.041066,0.289993,0.506015,0.026825,0.307341,0.397497,-0.029926,0.32915,0.484914,-0.066882,0.343848,0.570792,-0.075442,0.238034,0.511025,0.013313,0.247233,0.41382,-0.0401,0.287441,0.489362,-0.064059,0.31332,0.562269,-0.062429,0.18264,0.52147,-0.001721,0.161149,0.413235,-0.026026,0.157762,0.3416,-0.040406,0.157281,0.271914,-0.045511
Y,0.302888,0.821984,-0.0,0.378545,0.722858,-0.023256,0.414963,0.576881,-0.025197,0.437072,0.457487,-0.030426,0.455338,0.367366,-0.029756,0.329,0.50322,0.023489,0.341383,0.422687,-0.013546,0.359664,0.489127,-0.038483,0.376873,0.552775,-0.045827,0.284631,0.508333,0.017172,0.30337,0.401093,-0.039044,0.332233,0.483913,-0.073133,0.351951,0.563713,-0.080213,0.235006,0.515758,0.002178,0.247416,0.42504,-0.052578,0.294466,0.498977,-0.075429,0.324453,0.56897,-0.072856,0.181147,0.528846,-0.014253,0.15802,0.417966,-0.040003,0.152193,0.344507,-0.05394,0.148647,0.27318,-0.058643
Y,0.307377,0.826056,-0.0,0.380171,0.70943,-0.014827,0.406655,0.563659,-0.013987,0.425591,0.44748,-0.019467,0.44302,0.358701,-0.019197,0.314936,0.501094,0.042864,0.324325,0.416931,0.001671,0.352992,0.482124,-0.031449,0.378309,0.549416,-0.04301,0.273347,0.51099,0.032251,0.292493,0.405335,-0.030659,0.33123,0.49169,-0.074185,0.355743,0.578032,-0.085157,0.227412,0.5204,0.012788,0.240877,0.423621,-0.044098,0.293575,0.493692,-0.071145,0.324995,0.564725,-0.069318,0.175288,0.532457,-0.007656,0.152582,0.41693,-0.030581,0.146427,0.339957,-0.043269,0.141405,0.269445,-0.046172
Y,0.30916,0.828391,-0.0,0.376451,0.710033,-0.011619,0.399734,0.559436,-0.010275,0.418689,0.442428,-0.016084,0.43864,0.355592,-0.016581,0.303168,0.499013,0.043178,0.307882,0.40974,0.006426,0.342615,0.471115,-0.022624,0.372812,0.536512,-0.032241,0.263219,0.510792,0.030574,0.284136,0.406571,-0.027788,0.329061,0.492325,-0.068295,0.355624,0.57763,-0.078395,0.219116,0.521325,0.009701,0.235777,0.421732,-0.043296,0.292414,0.490485,-0.06773,0.324212,0.561546,-0.065527,0.168654,0.536366,-0.011933,0.14161,0.419861,-0.033059,0.13611,0.341478,-0.044365,0.130881,0.270253,-0.0468
